ADMITTED_DT,CUSTODY_LEVEL,BRADH,RACE,GENDER,INMATE_STATUS_CODE,SRG_FLG,TOP_CHARGE,INFRACTION,AGE_RANGE
02/07/2025 03:39:41 PM,MIN,N_BRADH,W,M,SSR,N_SRG_FLG,,N_INFRACTION,46-55
04/08/2025 11:14:13 PM,MIN,N_BRADH,O,M,DE,N_SRG_FLG,140.20,N_INFRACTION,26-35
01/15/2025 04:56:21 PM,MIN,N_BRADH,U,M,DE,N_SRG_FLG,265.03,N_INFRACTION,26-35
02/28/2024 09:16:37 PM,MAX,N_BRADH,B,M,DEP,Y_SRG_FLG,120.07,Y_INFRACTION,26-35
11/18/2024 12:03:50 AM,MED,N_BRADH,O,M,DE,N_SRG_FLG,125.15,N_INFRACTION,36-45
03/23/2025 05:25:18 PM,MED,Y_BRADH,B,M,DEP,N_SRG_FLG,130.65,N_INFRACTION,46-55
10/07/2024 02:11:50 PM,MAX,Y_BRADH,B,F,DE,N_SRG_FLG,140.25,Y_INFRACTION,26-35
12/30/2023 08:25:55 PM,MED,Y_BRADH,O,M,DE,N_SRG_FLG,160.15,Y_INFRACTION,46-55
06/19/2023 01:09:18 AM,MAX,N_BRADH,B,M,DE,N_SRG_FLG,125.25,Y_INFRACTION,18-25
09/06/2024 01:42:03 AM,MIN,Y_BRADH,O,M,CS,N_SRG_FLG,155.30,Y_INFRACTION,46-55
03/27/2024 03:13:04 PM,MIN,N_BRADH,O,M,SSR,Y_SRG_FLG,,Y_INFRACTION,18-25
01/17/2025 12:33:48 AM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,125.25,N_INFRACTION,46-55
09/30/2024 02:06:55 PM,MAX,Y_BRADH,B,M,DE,N_SRG_FLG,120.05,Y_INFRACTION,36-45
04/03/2025 12:11:06 AM,MED,N_BRADH,W,M,DEP,N_SRG_FLG,155.25,N_INFRACTION,46-55
01/16/2025 11:31:00 PM,MED,N_BRADH,O,M,SSR,N_SRG_FLG,,N_INFRACTION,36-45
11/14/2023 12:28:05 PM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,130.96,N_INFRACTION,56-65
05/12/2024 01:02:00 AM,MED,Y_BRADH,U,M,DE,N_SRG_FLG,140.20,N_INFRACTION,36-45
01/10/2025 12:09:27 PM,MED,Y_BRADH,B,M,SSR,N_SRG_FLG,,N_INFRACTION,56-65
08/10/2023 12:39:14 AM,MAX,N_BRADH,B,M,DE,Y_SRG_FLG,110-125.25,N_INFRACTION,18-25
09/14/2023 12:28:15 PM,MED,Y_BRADH,B,M,DE,Y_SRG_FLG,155.40,Y_INFRACTION,18-25
04/14/2023 08:31:00 PM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,125.25,N_INFRACTION,36-45
04/02/2025 12:33:30 AM,MAX,Y_BRADH,O,M,DE,N_SRG_FLG,160.15,N_INFRACTION,26-35
02/27/2025 07:55:06 PM,MED,N_BRADH,O,M,DE,N_SRG_FLG,220.16,N_INFRACTION,46-55
04/22/2025 12:34:30 PM,MIN,N_BRADH,O,M,DE,N_SRG_FLG,,N_INFRACTION,26-35
04/18/2025 09:07:33 PM,MED,N_BRADH,B,M,DE,N_SRG_FLG,110-120.10,N_INFRACTION,36-45
10/05/2023 10:36:00 PM,MAX,Y_BRADH,B,M,SSR,Y_SRG_FLG,,Y_INFRACTION,18-25
08/28/2024 01:03:48 PM,MIN,N_BRADH,O,M,DE,N_SRG_FLG,140.30,N_INFRACTION,26-35
03/15/2023 01:20:19 PM,MED,Y_BRADH,O,M,DE,N_SRG_FLG,220.43,Y_INFRACTION,18-25
06/05/2024 11:16:58 AM,MED,N_BRADH,B,M,DE,Y_SRG_FLG,105.15,Y_INFRACTION,18-25
04/08/2025 07:15:00 PM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,155.30,N_INFRACTION,26-35
08/02/2024 03:28:59 PM,MED,N_BRADH,O,M,DE,Y_SRG_FLG,160.15,N_INFRACTION,26-35
03/20/2025 04:27:46 PM,MAX,N_BRADH,B,M,DE,Y_SRG_FLG,265.03,N_INFRACTION,18-25
04/18/2025 09:06:58 PM,MED,N_BRADH,B,M,DE,N_SRG_FLG,130.65,N_INFRACTION,46-55
11/06/2024 10:44:00 AM,MAX,N_BRADH,B,M,DE,Y_SRG_FLG,140.25,Y_INFRACTION,26-35
01/30/2024 12:30:40 PM,MED,N_BRADH,B,M,DE,Y_SRG_FLG,220.16,Y_INFRACTION,18-25
10/24/2024 01:33:34 AM,MAX,N_BRADH,B,M,DE,Y_SRG_FLG,220.16,N_INFRACTION,26-35
10/30/2022 12:41:00 PM,MED,Y_BRADH,B,M,DE,Y_SRG_FLG,125.25,N_INFRACTION,36-45
10/03/2024 03:21:25 PM,MAX,N_BRADH,O,M,DE,Y_SRG_FLG,220.16,Y_INFRACTION,36-45
01/31/2024 12:04:18 AM,MAX,Y_BRADH,B,M,DE,Y_SRG_FLG,160.15,Y_INFRACTION,18-25
09/11/2024 07:23:00 PM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,215.52,N_INFRACTION,26-35
10/03/2024 04:18:36 PM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,470.20,N_INFRACTION,26-35
01/02/2025 11:25:35 AM,MED,N_BRADH,B,M,SSR,N_SRG_FLG,,N_INFRACTION,36-45
11/12/2024 04:10:51 PM,MED,Y_BRADH,O,M,DE,N_SRG_FLG,220.16,Y_INFRACTION,26-35
04/02/2025 11:25:19 AM,MIN,N_BRADH,O,M,DE,N_SRG_FLG,120.10,N_INFRACTION,26-35
12/08/2021 07:39:54 PM,MAX,Y_BRADH,B,M,DE,Y_SRG_FLG,125.25,Y_INFRACTION,26-35
04/22/2025 12:22:45 PM,MED,N_BRADH,B,M,DE,N_SRG_FLG,110-265.03,N_INFRACTION,36-45
07/18/2024 12:53:39 AM,MAX,Y_BRADH,B,M,DE,N_SRG_FLG,120.05,Y_INFRACTION,26-35
10/16/2024 04:10:27 PM,MIN,Y_BRADH,B,F,DE,N_SRG_FLG,125.15,N_INFRACTION,26-35
04/02/2025 12:03:00 PM,MIN,N_BRADH,O,M,DE,N_SRG_FLG,160.15,N_INFRACTION,36-45
07/12/2024 05:40:29 PM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,220.16,N_INFRACTION,46-55
05/11/2023 07:44:09 PM,MED,N_BRADH,B,M,DE,N_SRG_FLG,125.25,N_INFRACTION,36-45
05/14/2024 08:58:56 PM,MAX,Y_BRADH,B,F,DE,Y_SRG_FLG,120.05,Y_INFRACTION,36-45
06/29/2022 04:04:49 PM,MED,Y_BRADH,B,F,DE,N_SRG_FLG,125.25,Y_INFRACTION,36-45
12/24/2024 04:33:09 PM,MAX,Y_BRADH,B,M,DE,N_SRG_FLG,120.05,Y_INFRACTION,18-25
09/27/2024 09:09:38 PM,MAX,Y_BRADH,B,M,DE,N_SRG_FLG,120.10,Y_INFRACTION,36-45
04/03/2023 04:27:57 PM,MED,Y_BRADH,B,M,DE,Y_SRG_FLG,210.10,Y_INFRACTION,36-45
04/21/2025 09:32:26 PM,MAX,N_BRADH,U,M,DEP,N_SRG_FLG,120.14,N_INFRACTION,36-45
08/12/2022 03:47:35 PM,MED,N_BRADH,B,M,DE,N_SRG_FLG,125.25,Y_INFRACTION,26-35
02/26/2024 06:49:10 PM,MIN,N_BRADH,U,M,DE,N_SRG_FLG,230.34,N_INFRACTION,36-45
12/11/2024 03:57:01 PM,MIN,Y_BRADH,O,M,DE,N_SRG_FLG,160.15,N_INFRACTION,46-55
01/05/2025 06:51:19 AM,MIN,Y_BRADH,B,M,DE,N_SRG_FLG,160.05,N_INFRACTION,26-35
03/04/2025 12:10:04 AM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,220.21,N_INFRACTION,46-55
10/22/2024 05:19:20 PM,MAX,Y_BRADH,A,M,DE,N_SRG_FLG,121.12,Y_INFRACTION,26-35
07/30/2024 12:23:52 PM,MAX,N_BRADH,B,M,DE,Y_SRG_FLG,150.15,Y_INFRACTION,18-25
04/14/2025 04:09:00 PM,MED,Y_BRADH,A,M,DE,N_SRG_FLG,215.51,N_INFRACTION,26-35
09/09/2024 08:39:47 PM,MAX,N_BRADH,B,M,SSR,N_SRG_FLG,,Y_INFRACTION,18-25
01/02/2025 05:09:00 PM,MED,Y_BRADH,B,M,DEP,N_SRG_FLG,265.03,N_INFRACTION,36-45
03/14/2025 05:43:33 PM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,140.25,N_INFRACTION,26-35
07/23/2024 02:16:34 PM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,130.50,N_INFRACTION,18-25
03/10/2025 11:09:25 AM,MIN,N_BRADH,B,M,CS,N_SRG_FLG,,N_INFRACTION,36-45
07/24/2024 10:37:40 AM,MIN,N_BRADH,B,M,SSR,N_SRG_FLG,,N_INFRACTION,26-35
03/12/2025 08:01:00 PM,MIN,Y_BRADH,B,M,DE,N_SRG_FLG,120.05,N_INFRACTION,36-45
09/21/2024 12:42:36 PM,MED,N_BRADH,O,M,DE,N_SRG_FLG,160.15,N_INFRACTION,26-35
04/08/2025 01:33:48 PM,MAX,N_BRADH,B,F,DE,N_SRG_FLG,160.15,N_INFRACTION,26-35
11/20/2024 12:18:00 PM,MIN,N_BRADH,B,M,DE,Y_SRG_FLG,140.30,N_INFRACTION,36-45
08/12/2024 11:53:00 PM,MED,N_BRADH,O,M,DE,N_SRG_FLG,130.50,Y_INFRACTION,18-25
10/14/2024 01:25:08 AM,MAX,Y_BRADH,B,M,DEP,N_SRG_FLG,265.03,Y_INFRACTION,36-45
01/04/2025 12:10:58 AM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,220.21,N_INFRACTION,18-25
01/05/2024 12:10:59 AM,MED,Y_BRADH,B,M,SSR,N_SRG_FLG,,N_INFRACTION,66-75
04/22/2025 08:13:07 PM,MED,N_BRADH,U,M,DPV,Y_SRG_FLG,,N_INFRACTION,36-45
08/14/2023 04:23:44 PM,MAX,N_BRADH,B,M,DE,Y_SRG_FLG,105.15,Y_INFRACTION,18-25
03/27/2025 06:29:00 PM,MED,N_BRADH,W,F,DEP,N_SRG_FLG,155.25,N_INFRACTION,46-55
02/12/2025 11:22:00 AM,MIN,Y_BRADH,B,M,DE,Y_SRG_FLG,265.03,N_INFRACTION,26-35
02/14/2024 11:30:00 AM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,265.03,N_INFRACTION,46-55
07/04/2024 12:28:54 AM,MED,N_BRADH,B,M,DE,Y_SRG_FLG,160.15,N_INFRACTION,18-25
03/26/2025 12:24:45 PM,MIN,N_BRADH,O,M,SSR,N_SRG_FLG,220.16,N_INFRACTION,36-45
01/16/2025 12:29:07 AM,MIN,Y_BRADH,W,F,DE,N_SRG_FLG,160.05,N_INFRACTION,46-55
11/14/2024 12:42:47 PM,MIN,Y_BRADH,O,M,SSR,N_SRG_FLG,,N_INFRACTION,36-45
08/28/2024 02:48:11 PM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,120.05,N_INFRACTION,36-45
02/03/2025 08:32:48 PM,MIN,Y_BRADH,O,M,DE,N_SRG_FLG,150.10,Y_INFRACTION,46-55
01/19/2025 11:44:24 PM,MAX,Y_BRADH,B,M,DE,N_SRG_FLG,160.15,N_INFRACTION,26-35
04/18/2025 05:09:32 PM,MAX,N_BRADH,B,M,DE,N_SRG_FLG,140.30,N_INFRACTION,36-45
09/12/2024 11:16:27 AM,MIN,Y_BRADH,O,M,DE,N_SRG_FLG,220.43,N_INFRACTION,26-35
09/15/2023 05:34:45 PM,MED,Y_BRADH,B,M,DE,Y_SRG_FLG,120.05,Y_INFRACTION,26-35
12/27/2023 05:42:12 PM,MIN,N_BRADH,O,M,SSR,N_SRG_FLG,,Y_INFRACTION,18-25
04/18/2025 05:07:37 PM,MED,N_BRADH,B,M,DE,N_SRG_FLG,160.10,N_INFRACTION,18-25
04/08/2025 02:29:49 PM,MED,N_BRADH,O,M,DE,N_SRG_FLG,125.27,N_INFRACTION,46-55
01/29/2025 03:48:47 PM,MIN,Y_BRADH,B,M,DE,N_SRG_FLG,140.25,N_INFRACTION,36-45
09/06/2023 06:01:38 PM,MED,N_BRADH,B,M,DE,N_SRG_FLG,125.25,N_INFRACTION,46-55
02/05/2025 05:49:37 PM,MIN,Y_BRADH,O,M,DE,N_SRG_FLG,140.25,N_INFRACTION,46-55
01/19/2023 01:42:36 AM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,220.21,Y_INFRACTION,36-45
03/11/2025 09:25:23 PM,MAX,Y_BRADH,B,M,DE,N_SRG_FLG,110-120.10,N_INFRACTION,46-55
02/23/2025 06:49:46 PM,MED,N_BRADH,B,M,DE,Y_SRG_FLG,160.15,N_INFRACTION,18-25
07/08/2024 06:50:00 PM,MAX,Y_BRADH,B,M,DE,Y_SRG_FLG,265.03,Y_INFRACTION,26-35
04/15/2025 12:30:45 PM,MAX,N_BRADH,B,M,DE,Y_SRG_FLG,265.03,N_INFRACTION,18-25
09/25/2024 12:07:57 PM,MED,Y_BRADH,B,M,CS,N_SRG_FLG,,N_INFRACTION,26-35
08/03/2022 03:52:20 PM,MAX,Y_BRADH,O,M,DE,Y_SRG_FLG,120.10,Y_INFRACTION,18-25
02/07/2025 12:49:00 AM,MED,N_BRADH,B,M,DE,N_SRG_FLG,120.05,N_INFRACTION,26-35
02/27/2025 03:46:24 PM,MED,Y_BRADH,O,M,DE,N_SRG_FLG,125.25,N_INFRACTION,36-45
04/15/2025 12:27:44 AM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,155.25,N_INFRACTION,36-45
04/22/2025 01:52:47 PM,MAX,N_BRADH,B,M,DE,Y_SRG_FLG,125.25,N_INFRACTION,18-25
01/24/2025 07:14:59 PM,MAX,N_BRADH,B,M,DE,Y_SRG_FLG,160.10,Y_INFRACTION,26-35
11/19/2024 12:26:16 PM,MED,Y_BRADH,B,M,DE,Y_SRG_FLG,140.25,N_INFRACTION,26-35
10/04/2024 01:03:08 PM,MIN,Y_BRADH,B,M,DE,N_SRG_FLG,120.14,N_INFRACTION,56-65
02/12/2025 08:26:00 PM,MIN,Y_BRADH,I,M,DE,N_SRG_FLG,160.10,N_INFRACTION,26-35
05/10/2024 11:56:42 AM,MAX,Y_BRADH,B,M,DE,N_SRG_FLG,140.25,Y_INFRACTION,36-45
02/23/2024 05:01:00 PM,MIN,Y_BRADH,W,M,DE,N_SRG_FLG,160.10,N_INFRACTION,36-45
04/22/2025 03:20:30 PM,MAX,N_BRADH,B,M,DE,N_SRG_FLG,121.11,N_INFRACTION,36-45
01/30/2025 08:32:10 PM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,110-125.25,N_INFRACTION,26-35
03/15/2025 01:22:08 PM,MIN,N_BRADH,O,M,DE,N_SRG_FLG,140.25,N_INFRACTION,36-45
04/19/2025 12:55:31 AM,MED,N_BRADH,B,M,DE,N_SRG_FLG,140.15,N_INFRACTION,26-35
04/22/2025 11:41:14 PM,,Y_BRADH,B,M,DE,N_SRG_FLG,160.10,N_INFRACTION,36-45
09/08/2023 06:55:34 PM,MAX,N_BRADH,B,M,DE,Y_SRG_FLG,110-125.25,Y_INFRACTION,18-25
11/21/2024 01:11:51 PM,MIN,Y_BRADH,B,M,DE,N_SRG_FLG,265.03,N_INFRACTION,36-45
06/10/2021 01:39:25 AM,MAX,N_BRADH,O,M,DE,N_SRG_FLG,125.25,Y_INFRACTION,18-25
01/28/2025 11:28:34 AM,MAX,Y_BRADH,B,M,DEP,Y_SRG_FLG,220.16,N_INFRACTION,26-35
03/25/2025 03:02:13 PM,MIN,Y_BRADH,O,F,DE,N_SRG_FLG,170.25,Y_INFRACTION,46-55
03/19/2025 04:38:04 PM,MED,N_BRADH,B,M,DE,Y_SRG_FLG,105.17,N_INFRACTION,18-25
11/15/2024 06:47:19 PM,MAX,Y_BRADH,B,M,DE,N_SRG_FLG,160.10,Y_INFRACTION,26-35
03/04/2025 01:13:26 PM,MIN,N_BRADH,O,M,DE,N_SRG_FLG,140.20,N_INFRACTION,66-75
05/17/2024 06:06:22 PM,MIN,Y_BRADH,B,M,DE,N_SRG_FLG,110-120.10,N_INFRACTION,56-65
10/07/2024 05:12:01 PM,MAX,Y_BRADH,B,M,DE,N_SRG_FLG,130.35,N_INFRACTION,26-35
02/07/2025 12:09:00 AM,MED,Y_BRADH,B,M,DEP,N_SRG_FLG,155.25,N_INFRACTION,46-55
06/21/2024 09:15:33 PM,MAX,Y_BRADH,U,M,DE,Y_SRG_FLG,125.25,Y_INFRACTION,18-25
03/06/2025 04:46:58 PM,MIN,N_BRADH,O,M,DE,N_SRG_FLG,130.52,N_INFRACTION,36-45
11/22/2024 05:31:48 PM,MED,Y_BRADH,B,F,DE,N_SRG_FLG,140.25,Y_INFRACTION,26-35
10/27/2024 06:49:46 PM,MED,N_BRADH,O,M,CS,N_SRG_FLG,215.56,N_INFRACTION,26-35
07/04/2022 01:45:39 AM,MAX,Y_BRADH,B,M,DE,N_SRG_FLG,125.25,Y_INFRACTION,18-25
03/29/2025 01:25:27 AM,MIN,N_BRADH,O,M,DE,N_SRG_FLG,155.30,N_INFRACTION,26-35
03/07/2025 05:34:45 PM,MED,N_BRADH,O,M,DE,N_SRG_FLG,135.20,N_INFRACTION,36-45
09/04/2024 08:23:00 PM,MAX,Y_BRADH,B,M,DE,Y_SRG_FLG,160.10,Y_INFRACTION,26-35
12/06/2024 04:00:58 PM,MED,Y_BRADH,B,M,CS,N_SRG_FLG,,Y_INFRACTION,26-35
11/29/2021 09:08:08 PM,MED,N_BRADH,O,M,DE,N_SRG_FLG,125.25,Y_INFRACTION,46-55
01/19/2025 04:39:25 PM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,215.50,N_INFRACTION,36-45
09/20/2024 01:11:22 PM,MED,N_BRADH,B,M,DE,N_SRG_FLG,155.35,N_INFRACTION,46-55
01/27/2024 09:24:08 PM,MED,Y_BRADH,B,M,CS,N_SRG_FLG,140.15,Y_INFRACTION,36-45
01/10/2025 10:49:51 AM,MIN,Y_BRADH,W,M,DE,N_SRG_FLG,263.16,N_INFRACTION,56-65
04/22/2025 07:24:57 PM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,140.25,N_INFRACTION,36-45
06/08/2023 05:49:38 PM,MAX,Y_BRADH,B,M,DE,Y_SRG_FLG,105.15,Y_INFRACTION,18-25
11/29/2021 09:00:13 PM,MED,Y_BRADH,B,M,SSR,N_SRG_FLG,,Y_INFRACTION,36-45
03/05/2024 05:24:59 PM,MIN,Y_BRADH,B,M,DE,N_SRG_FLG,120.05,N_INFRACTION,56-65
04/14/2025 04:24:24 PM,MED,N_BRADH,B,M,DE,N_SRG_FLG,215.50,N_INFRACTION,18-25
04/01/2025 03:40:28 PM,MED,Y_BRADH,O,M,DE,N_SRG_FLG,110-265.03,N_INFRACTION,26-35
07/26/2023 10:41:59 AM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,220.43,N_INFRACTION,36-45
04/11/2025 01:27:27 AM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,160.15,N_INFRACTION,18-25
03/06/2025 01:10:08 PM,MAX,N_BRADH,O,M,SSR,N_SRG_FLG,,N_INFRACTION,18-25
10/21/2024 08:18:53 PM,MIN,Y_BRADH,W,M,CS,N_SRG_FLG,240.20,N_INFRACTION,26-35
02/04/2025 04:02:14 PM,MED,N_BRADH,B,M,DE,Y_SRG_FLG,110-125.25,N_INFRACTION,18-25
05/08/2024 05:05:20 PM,MIN,Y_BRADH,A,M,SSR,N_SRG_FLG,,N_INFRACTION,56-65
09/19/2024 03:51:29 PM,MIN,N_BRADH,,,DE,N_SRG_FLG,220.18,N_INFRACTION,46-55
02/02/2024 11:32:58 AM,MAX,Y_BRADH,B,M,DE,N_SRG_FLG,130.35,N_INFRACTION,26-35
01/12/2025 12:41:55 AM,MIN,Y_BRADH,W,F,DE,N_SRG_FLG,220.21,N_INFRACTION,46-55
05/31/2024 12:37:00 PM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,120.10,Y_INFRACTION,18-25
03/22/2025 07:50:10 PM,MED,Y_BRADH,B,M,DEP,N_SRG_FLG,VOP,N_INFRACTION,26-35
04/22/2025 11:03:57 AM,MED,N_BRADH,B,M,DE,N_SRG_FLG,,N_INFRACTION,26-35
10/09/2024 12:36:30 PM,MED,N_BRADH,O,M,DE,N_SRG_FLG,265.03,Y_INFRACTION,18-25
03/06/2025 01:09:07 PM,MED,N_BRADH,B,M,SSR,N_SRG_FLG,,N_INFRACTION,46-55
06/21/2024 05:28:27 PM,MIN,Y_BRADH,B,M,CS,N_SRG_FLG,,Y_INFRACTION,18-25
10/25/2024 12:34:00 AM,MIN,N_BRADH,B,M,SSR,N_SRG_FLG,,N_INFRACTION,36-45
10/22/2024 10:16:41 AM,MAX,Y_BRADH,O,M,DE,N_SRG_FLG,160.10,N_INFRACTION,36-45
03/28/2025 09:45:15 AM,MIN,Y_BRADH,O,M,DE,N_SRG_FLG,VTL 509,N_INFRACTION,46-55
12/11/2024 02:45:10 PM,MIN,N_BRADH,B,M,CS,Y_SRG_FLG,110-265.03,N_INFRACTION,18-25
07/27/2024 07:39:00 PM,MED,N_BRADH,O,M,DE,N_SRG_FLG,130.35,N_INFRACTION,26-35
11/22/2024 11:25:08 AM,MIN,Y_BRADH,B,M,DE,N_SRG_FLG,110-125.25,N_INFRACTION,26-35
11/06/2024 07:37:51 PM,MIN,Y_BRADH,W,M,DE,N_SRG_FLG,120.08,N_INFRACTION,18-25
04/23/2025 10:19:38 AM,,N_BRADH,B,M,DE,N_SRG_FLG,120.10,N_INFRACTION,46-55
07/08/2023 03:57:17 PM,MAX,N_BRADH,B,M,SSR,N_SRG_FLG,,Y_INFRACTION,36-45
10/14/2024 12:13:44 PM,MAX,Y_BRADH,B,M,DE,N_SRG_FLG,160.15,N_INFRACTION,26-35
02/07/2024 09:41:27 PM,MAX,N_BRADH,W,M,CS,N_SRG_FLG,110-160.05,Y_INFRACTION,26-35
01/02/2025 08:55:00 PM,MED,N_BRADH,B,M,DE,N_SRG_FLG,265.03,N_INFRACTION,26-35
05/28/2023 08:06:13 PM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,135.20,Y_INFRACTION,46-55
11/30/2024 08:50:33 PM,MIN,N_BRADH,O,M,DE,N_SRG_FLG,220.09,N_INFRACTION,36-45
10/05/2021 03:36:00 PM,MED,N_BRADH,O,M,DEP,N_SRG_FLG,125.20,Y_INFRACTION,56-65
08/25/2024 12:55:10 PM,MED,Y_BRADH,B,M,DEP,N_SRG_FLG,265.03,Y_INFRACTION,46-55
07/06/2023 01:19:39 PM,MIN,Y_BRADH,O,M,SSR,N_SRG_FLG,,Y_INFRACTION,46-55
04/17/2025 01:07:00 AM,MIN,N_BRADH,O,M,DE,N_SRG_FLG,160.10,N_INFRACTION,56-65
02/11/2025 02:50:42 PM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,110-125.25,N_INFRACTION,36-45
11/23/2024 12:25:00 AM,MIN,Y_BRADH,B,M,DE,N_SRG_FLG,160.10,N_INFRACTION,18-25
02/28/2025 09:33:39 AM,MED,N_BRADH,O,M,DE,Y_SRG_FLG,265.09,N_INFRACTION,18-25
03/13/2025 08:16:51 PM,MED,N_BRADH,O,M,DE,N_SRG_FLG,160.10,N_INFRACTION,26-35
07/18/2024 07:20:00 PM,MIN,Y_BRADH,B,M,DE,N_SRG_FLG,110-125.25,N_INFRACTION,46-55
04/22/2025 02:23:32 PM,MAX,N_BRADH,B,F,DE,N_SRG_FLG,120.05,N_INFRACTION,36-45
04/22/2025 12:01:28 PM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,140.25,N_INFRACTION,36-45
02/26/2025 11:54:35 AM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,140.20,N_INFRACTION,56-65
03/22/2024 11:20:20 PM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,130.80,Y_INFRACTION,26-35
04/22/2025 12:16:39 PM,MAX,Y_BRADH,B,M,DE,N_SRG_FLG,155.25,N_INFRACTION,36-45
02/20/2024 11:21:01 AM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,140.25,N_INFRACTION,26-35
02/14/2025 08:07:58 PM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,220.16,N_INFRACTION,36-45
07/17/2024 11:54:39 AM,MAX,Y_BRADH,B,M,DE,N_SRG_FLG,160.05,N_INFRACTION,26-35
03/06/2025 12:45:19 PM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,220.16,N_INFRACTION,26-35
02/08/2025 11:49:44 AM,MED,Y_BRADH,B,M,DE,Y_SRG_FLG,265.03,Y_INFRACTION,18-25
11/06/2024 04:56:37 PM,MED,N_BRADH,A,M,CS,N_SRG_FLG,C-COM,N_INFRACTION,56-65
02/03/2025 12:48:56 AM,MIN,Y_BRADH,O,M,DE,N_SRG_FLG,140.20,Y_INFRACTION,26-35
04/15/2025 11:48:00 PM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,155.25,N_INFRACTION,26-35
11/03/2023 12:39:46 PM,MAX,N_BRADH,B,M,DE,N_SRG_FLG,125.25,Y_INFRACTION,26-35
02/28/2025 11:49:45 AM,MED,Y_BRADH,B,M,CS,N_SRG_FLG,VTL 1192.1,N_INFRACTION,18-25
02/07/2025 09:25:40 AM,MED,Y_BRADH,O,M,DEP,N_SRG_FLG,140.20,N_INFRACTION,46-55
01/10/2024 11:19:51 AM,MED,Y_BRADH,B,M,DE,Y_SRG_FLG,160.10,N_INFRACTION,26-35
11/16/2024 12:40:53 PM,MED,N_BRADH,B,M,DE,N_SRG_FLG,160.15,N_INFRACTION,18-25
04/22/2025 10:53:57 AM,,Y_BRADH,W,M,DE,N_SRG_FLG,140.25,N_INFRACTION,26-35
04/02/2024 07:08:11 AM,MED,Y_BRADH,O,M,DE,Y_SRG_FLG,220.16,Y_INFRACTION,26-35
09/28/2022 12:45:00 AM,MED,Y_BRADH,B,M,DE,N_SRG_FLG,125.25,N_INFRACTION,26-35
03/06/2025 01:18:43 PM,MED,N_BRADH,B,M,DE,Y_SRG_FLG,160.15,N_INFRACTION,18-25
01/08/2025 12:01:02 PM,MIN,Y_BRADH,B,M,DE,N_SRG_FLG,160.15,N_INFRACTION,46-55
04/30/2024 02:31:00 PM,MIN,N_BRADH,O,M,SSR,N_SRG_FLG,,N_INFRACTION,26-35
02/22/2025 12:38:59 AM,MIN,Y_BRADH,B,M,DE,N_SRG_FLG,160.10,N_INFRACTION,36-45
02/28/2025 05:15:00 PM,MIN,Y_BRADH,O,M,CS,N_SRG_FLG,,N_INFRACTION,36-45
11/19/2024 12:14:01 PM,MED,Y_BRADH,W,M,DE,N_SRG_FLG,120.05,N_INFRACTION,26-35
02/28/2025 11:58:00 PM,MED,N_BRADH,B,M,DE,N_SRG_FLG,125.15,N_INFRACTION,26-35
03/03/2025 06:42:21 PM,MIN,N_BRADH,B,M,DE,N_SRG_FLG,140.20,N_INFRACTION,56-65
04/18/2025 05:28:10 PM,MED,N_BRADH,W,M,DE,N_SRG_FLG,160.10,N_INFRACTION,18-25
12/10/2024 05:03:08 PM,MED,Y_BRADH,I,M,DE,N_SRG_FLG,125.25,N_INFRACTION,86-95
09/19/2023 01:11:18 PM,MED,N_BRADH,B,M,DE,Y_SRG_FLG,105.15,N_INFRACTION,26-35
04/03/2025 04:34:51 PM,MIN,N_BRADH,A,M,CS,N_SRG_FLG,,N_INFRACTION,26-35
07/10/2024 12:59:14 PM,MIN,Y_BRADH,B,M,DE,N_SRG_FLG,140.25,N_INFRACTION,26-35
03/30/2025 12:25:00 AM,MED,Y_BRADH,B,F,DE,N_SRG_FLG,140.20,N_INFRACTION,56-65
